t,Qin,Qet,hpEND,Qpf,Qover,Qfs,Qet1,Qhc,Qpipe,Qet2,teta_usz,teta_sz,Qrain,Qinfp,Qinfsz,hp,s,husz,hsz,nsz,nusz,hszEST
22,0.000400802,0.0,0.23913346167609223,0.00015585630288060285,0,6.364912211230314e-05,0.0,0.0,6.364912211230311e-05,0.0,0.3075556716036332,0.4,0,0,0.0,0.24536771379131633,0.9045755047165681,0.4,0.1,0.4,0.34,0.10636491221123032
23,0.000400802,0.0,0.24883664254350119,0.00015822247831477623,0,8.983003073725428e-05,0.0,0.0,8.983003073725432e-05,0.0,0.3143949163613854,0.4,0,0,0.0,0.25516554167609223,0.9246909304746628,0.4,0.1,0.4,0.34,0.10898300307372544
24,0.000400802,0.0,0.258446090683731,0.00016056579649425555,0,0.00011590898355753058,0.0,0.0,0.00011590898355753055,0.0,0.31886059765505775,0.4,0,0,0.0,0.2648687225435012,0.9378252872207581,0.4,0.1,0.4,0.34,0.11159089835575306
25,0.000400802,0.0,0.2679627115549261,0.00016288647822012103,0,0.00013753014648854595,0.0,0.0,0.0001375301464885459,0.0,0.3213962308282152,0.4,0,0,0.0,0.274478170683731,0.9452830318476918,0.4,0.1,0.4,0.34,0.1137530146488546
26,0.000400802,0.0,0.2773874018685055,0.00016518474216051463,0,0.00015279072290398456,0.0,0.0,0.00015279072290398462,0.0,0.3226356327538682,0.4,0,0,0.0,0.28399479155492613,0.948928331629024,0.4,0.1,0.4,0.34,0.11527907229039847
27,0.000400802,0.0,0.28672104967365575,0.00016746080487124406,0,0.00016252612252252093,0.0,0.0,0.00016252612252252093,0.0,0.3231291009887405,0.4,0,0,0.0,0.2934194818685055,0.9503797087904131,0.4,0.1,0.4,0.34,0.1162526122522521
28,0.000400802,0.0,0.29600477006915193,0.00016870899011259543,0,0.00016808515197170014,0.0,0.0,0.00016808515197170014,0.0,0.32319148480282994,0.4,0,0,0.0,0.30275312967365575,0.9505631905965586,0.4,0.1,0.4,0.34,0.11680851519717002
29,0.000400802,0.0,0.30531344399028393,0.00016808515197170085,0,0.00017033319672365353,0.0,0.0,0.0001703331967236535,0.0,0.3229666803276346,0.4,0,0,0.0,0.31203685006915194,0.9499020009636311,0.4,0.1,0.4,0.34,0.11703331967236535
30,0.000400802,0.0,0.31453219612133776,0.00017033319672365432,0,0.00017255952536330304,0.0,0.0,0.00017255952536330304,0.0,0.3227440474636697,0.4,0,0,0.0,0.32134552399028393,0.9492471984225578,0.4,0.1,0.4,0.34,0.11725595253633031
31,0.000400802,0.0,0.3236618951068056,0.0001725595253633036,0,0.00017476434766829356,0.0,0.0,0.00017476434766829362,0.0,0.3225235652331706,0.4,0,0,0.0,0.33056427612133776,0.9485987212740311,0.4,0.1,0.4,0.34,0.11747643476682937
32,0.000400802,0.0,0.33270340120007386,0.00017476434766829427,0,0.0001769478713898178,0.0,0.0,0.00017694787138981789,0.0,0.32230521286101815,0.4,0,0,0.0,0.3396939751068056,0.9479565084147592,0.4,0.09999999999999999,0.4,0.34,0.1176947871389818
33,0.0,0.0,0.32562548634448113,0.0001769478713898178,0,0.0001752385549521917,0.0,0.0,0.00017523855495219152,0.0,0.32247614450478074,0.4,0,0,0.0,0.33270340120007386,0.9484592485434726,0.4,0.1,0.4,0.34,0.11752385549521915
34,0.0,0.0,0.31861594414639344,0.00017523855495219214,0,0.00017354575051135358,0.0,0.0,0.0001735457505113536,0.0,0.3226454249488645,0.4,0,0,0.0,0.32562548634448113,0.9489571322025425,0.4,0.1,0.4,0.34,0.11735457505113536
35,0.0,0.0,0.31167411412593926,0.000173545750511354,0,0.00017186929856141344,0.0,0.0,0.00017186929856141342,0.0,0.32281307014385846,0.4,0,0,0.0,0.31861594414639344,0.949450206305466,0.4,0.1,0.4,0.34,0.11718692985614135
36,0.0,0.0,0.3047993421834827,0.00017186929856141428,0,0.00017020904113731022,0.0,0.0,0.0001702090411373103,0.0,0.32297909588626883,0.4,0,0,0.0,0.31167411412593926,0.9499385173125553,0.4,0.09999999999999999,0.4,0.34,0.11702090411373103
37,0.0,0.0,0.2979909805379903,0.00017020904113731106,0,0.0001685648217999242,0.0,0.0,0.00016856482179992415,0.0,0.3231435178200075,0.4,0,0,0.0,0.3047993421834827,0.9504221112353161,0.4,0.09999999999999999,0.4,0.34,0.11685648217999242
38,0.0,0.0,0.2912483876659933,0.00016856482179992461,0,0.00016693648562133697,0.0,0.0,0.0001669364856213368,0.0,0.32330635143786624,0.4,0,0,0.0,0.2979909805379903,0.9509010336407829,0.4,0.1,0.4,0.34,0.11669364856213368
39,0.0,0.0,0.28457092824113983,0.00016693648562133738,0,0.00016532387917023484,0.0,0.0,0.0001653238791702348,0.0,0.3234676120829765,0.4,0,0,0.0,0.2912483876659933,0.9513753296558132,0.4,0.1,0.4,0.34,0.11653238791702349
40,0.0,0.0,0.2779579730743304,0.00016532387917023522,0,0.00016372685049745073,0.0,0.0,0.00016372685049745068,0.0,0.3236273149502549,0.4,0,0,0.0,0.28457092824113983,0.9518450439713378,0.4,0.1,0.4,0.34,0.11637268504974507
41,0.0,0.0,0.2714088990544324,0.00016372685049745073,0,0.000162145249121645,0.0,0.0,0.00016214524912164507,0.0,0.3237854750878354,0.4,0,0,0.0,0.2779579730743304,0.9523102208465747,0.4,0.1,0.4,0.34,0.11621452491216451
42,0.0,0.0,0.2649230890895666,0.00016214524912164542,0,0.0001605789260151299,0.0,0.0,0.00016057892601512995,0.0,0.32394210739848694,0.4,0,0,0.0,0.2714088990544324,0.9527709041131968,0.4,0.1,0.4,0.34,0.116057892601513
43,0.0,0.0,0.2584999320489614,0.00016057892601513028,0,0.00015902773358982377,0.0,0.0,0.00015902773358982382,0.0,0.3240972266410176,0.4,0,0,0.0,0.2649230890895666,0.9532271371794634,0.4,0.1,0.4,0.34,0.11590277335898239
44,0.0,0.0,0.2521388227053684,0.00015902773358982415,0,0.00015749152568334625,0.0,0.0,0.0001574915256833462,0.0,0.3242508474316653,0.4,0,0,0.0,0.2584999320489614,0.9536789630343098,0.4,0.1,0.4,0.34,0.11574915256833462
45,0.0,0.0,0.24583916167803455,0.00015749152568334644,0,0.00015597015754524512,0.0,0.0,0.00015597015754524517,0.0,0.3244029842454754,0.4,0,0,0.0,0.2521388227053684,0.9541264242513983,0.4,0.1,0.4,0.34,0.11559701575452452
46,0.0,0.0,0.23960035537622473,0.0001559701575452453,0,0.00015446348582335786,0.0,0.0,0.0001544634858233579,0.0,0.3245536514176641,0.4,0,0,0.0,0.24583916167803455,0.9545695629931298,0.4,0.1,0.4,0.34,0.1154463485823358
47,0.0,0.0,0.2334218159432904,0.00015446348582335824,0,0.0001529713685503044,0.0,0.0,0.00015297136855030438,0.0,0.3247028631449695,0.4,0,0,0.0,0.23960035537622473,0.9550084210146161,0.4,0.1,0.4,0.34,0.11529713685503044
48,0.0,0.0,0.22730296120127821,0.0001529713685503046,0,0.00015149366513010848,0.0,0.0,0.00015149366513010854,0.0,0.3248506334869891,0.4,0,0,0.0,0.2334218159432904,0.9554430396676149,0.4,0.1,0.4,0.34,0.11514936651301086
49,0.0,0.0,0.22124321459607388,0.00015149366513010867,0,0.00015003023632495144,0.0,0.0,0.00015003023632495144,0.0,0.3249969763675048,0.4,0,0,0.0,0.22730296120127821,0.9558734599044258,0.4,0.1,0.4,0.34,0.11500302363249515
50,0.0,0.0,0.21524200514307582,0.00015003023632495182,0,0.0001485809442420526,0.0,0.0,0.0001485809442420526,0.0,0.32514190557579475,0.4,0,0,0.0,0.22124321459607388,0.9562997222817492,0.4,0.1,0.4,0.34,0.11485809442420526
51,0.0,0.0,0.2092987673733937,0.00014858094424205276,0,0.00014714565232067456,0.0,0.0,0.0001471456523206746,0.0,0.3252854347679326,0.4,0,0,0.0,0.21524200514307582,0.9567218669645076,0.4,0.1,0.4,0.34,0.11471456523206747
52,0.0,0.0,0.20341294128056672,0.0001471456523206743,0,0.00014572422531925684,0.0,0.0,0.00014572422531925687,0.0,0.3254275774680744,0.4,0,0,0.0,0.2092987673733937,0.9571399337296305,0.4,0.1,0.4,0.34,0.11457242253192569
53,0.0,0.0,0.19758397226779648,0.00014572422531925643,0,0.00014431652930267284,0.0,0.0,0.00014431652930267284,0.0,0.32556834706973276,0.4,0,0,0.0,0.20341294128056672,0.9575539619698021,0.4,0.1,0.4,0.34,0.11443165293026729
54,0.0,0.0,0.19181131109568955,0.00014431652930267276,0,0.000142922431629609,0.0,0.0,0.00014292243162960906,0.0,0.3257077568370391,0.4,0,0,0.0,0.19758397226779648,0.9579639906971738,0.4,0.1,0.4,0.34,0.11429224316296091
55,0.0,0.0,0.18609441383050518,0.000142922431629609,0,0.0001415418009400668,0.0,0.0,0.00014154180094006678,0.0,0.32584581990599326,0.4,0,0,0.0,0.19181131109568955,0.9583700585470389,0.4,0.1,0.4,0.34,0.11415418009400669
56,0.0,0.0,0.1804327417929025,0.00014154180094006697,0,0.00014017450714298558,0.0,0.0,0.00014017450714298553,0.0,0.32598254928570136,0.4,0,0,0.0,0.18609441383050518,0.9587722037814745,0.4,0.1,0.4,0.34,0.11401745071429856
57,0.0,0.0,0.17482576150718307,0.00014017450714298593,0,0.00013882042140398436,0.0,0.0,0.00013882042140398438,0.0,0.3261179578596015,0.4,0,0,0.0,0.1804327417929025,0.9591704642929456,0.4,0.1,0.4,0.34,0.11388204214039845
58,0.0,0.0,0.1692729446510237,0.0001388204214039847,0,0.00013747941613322204,0.0,0.0,0.00013747941613322215,0.0,0.3262520583866778,0.4,0,0,0.0,0.17482576150718307,0.9595648776078758,0.4,0.09999999999999999,0.4,0.34,0.11374794161332222
59,0.0,0.0,0.1637737680056948,0.0001374794161332222,0,0.00013615136497337527,0.0,0.0,0.00013615136497337505,0.0,0.32638486350266244,0.4,0,0,0.0,0.1692729446510237,0.9599554808901835,0.39999999999999997,0.10000000000000002,0.4,0.3400000000000001,0.11361513649733751
60,0.0,0.0,0.15832771340675977,0.0001361513649733753,0,0.00013483614278773196,0.0,0.0,0.00013483614278773204,0.0,0.3265163857212267,0.4,0,0,0.0,0.1637737680056948,0.9603423109447844,0.4,0.1,0.4,0.34,0.11348361427877321
61,0.0,0.0,0.15293426769525048,0.00013483614278773248,0,0.00013353362564840263,0.0,0.0,0.00013353362564840266,0.0,0.32664663743515965,0.4,0,0,0.0,0.15832771340675977,0.9607254042210578,0.4,0.1,0.4,0.34,0.11335336256484027
62,0.0,0.0,0.14759292266931437,0.00013353362564840296,0,0.00013224369082463907,0.0,0.0,0.0001322436908246391,0.0,0.32677563091753603,0.4,0,0,0.0,0.15293426769525048,0.9611047968162824,0.4,0.1,0.4,0.34,0.11322436908246392
63,0.0,0.0,0.1423031750363288,0.0001322436908246394,0,0.00013096621677127307,0.0,0.0,0.00013096621677127302,0.0,0.3269033783228727,0.4,0,0,0.0,0.14759292266931437,0.9614805244790372,0.4,0.1,0.4,0.34,0.11309662167712731
64,0.0,0.0,0.13706452636547786,0.0001309662167712734,0,0.00012970108311726288,0.0,0.0,0.0001297010831172629,0.0,0.3270298916882737,0.4,0,0,0.0,0.1423031750363288,0.9618526226125695,0.4,0.1,0.4,0.34,0.1129701083117263
65,0.0,0.0,0.13187648304078733,0.00012970108311726288,0,0.0001284481706543498,0.0,0.0,0.00012844817065434986,0.0,0.32715518293456497,0.4,0,0,0.0,0.13706452636547786,0.9622211262781322,0.4,0.1,0.4,0.34,0.11284481706543499
66,0.0,0.0,0.12673855621461333,0.00012844817065435014,0,0.00012720736132582896,0.0,0.0,0.000127207361325829,0.0,0.32727926386741707,0.4,0,0,0.0,0.13187648304078733,0.9625860701982853,0.4,0.1,0.4,0.34,0.1127207361325829
67,0.0,0.0,0.12165026176158017,0.00012720736132582912,0,0.0001259785382154213,0.0,0.0,0.00012597853821542132,0.0,0.3274021461784578,0.4,0,0,0.0,0.12673855621461333,0.9629474887601699,0.4,0.1,0.4,0.34,0.11259785382154214
68,0.0,0.0,0.1166111202329633,0.0001259785382154216,0,0.0001247615855362603,0.0,0.0,0.00012476158553626035,0.0,0.32752384144637386,0.4,0,0,0.0,0.12165026176158017,0.9633054160187465,0.4,0.1,0.4,0.34,0.11247615855362604
69,0.0,0.0,0.11162065681151287,0.0001247615855362606,0,0.00012355638861997987,0.0,0.0,0.0001235563886199799,0.0,0.3276443611380018,0.4,0,0,0.0,0.1166111202329633,0.9636598857000054,0.4,0.1,0.4,0.34,0.112355638861998
70,0.0,0.0,0.10667840126671366,0.00012355638861998033,0,0.00012236283390591073,0.0,0.0,0.00012236283390591076,0.0,0.32776371660940873,0.4,0,0,0.0,0.11162065681151287,0.9640109312041433,0.4,0.1,0.4,0.34,0.11223628339059108
71,0.0,0.0,0.10178388791047721,0.00012236283390591133,0,0.00012118080893037965,0.0,0.0,0.00012118080893037967,0.0,0.3278819191069619,0.4,0,0,0.0,0.10667840126671366,0.9643585856087113,0.4,0.1,0.4,0.34,0.11211808089303797
72,0.0,0.0,0.096936655553262,0.00012118080893038024,0,0.00012001020231611233,0.0,0.0,0.00012001020231611232,0.0,0.3279989797683887,0.4,0,0,0.0,0.10178388791047721,0.9647028816717313,0.4,0.1,0.4,0.34,0.11200102023161124
73,0.0,0.0,0.09213624746061749,0.00012001020231611277,0,0.00011885090376173883,0.0,0.0,0.00011885090376173886,0.0,0.328114909623826,0.4,0,0,0.0,0.096936655553262,0.9650438518347824,0.4,0.1,0.4,0.34,0.11188509037617389
74,0.0,0.0,0.08738221131014792,0.00011885090376173911,0,0.00011770280403140042,0.0,0.0,0.00011770280403140044,0.0,0.3282297195968598,0.4,0,0,0.0,0.09213624746061749,0.9653815282260583,0.4,0.1,0.4,0.34,0.11177028040314005
75,0.0,0.0,0.0826740991488919,0.00011770280403140071,0,0.00011656579494445695,0.0,0.0,0.00011656579494445693,0.0,0.32834342050555415,0.4,0,0,0.0,0.08738221131014792,0.9657159426633946,0.4,0.1,0.4,0.34,0.1116565794944457
76,0.0,0.0,0.07801146735111361,0.00011656579494445738,0,0.00011543976936529351,0.0,0.0,0.00011543976936529351,0.0,0.3284560230634705,0.4,0,0,0.0,0.0826740991488919,0.9660471266572661,0.4,0.1,0.4,0.34,0.11154397693652936
77,0.0,0.0,0.07339387657650186,0.00011543976936529393,0,0.00011432462119322477,0.0,0.0,0.00011432462119322473,0.0,0.3285675378806774,0.4,0,0,0.0,0.07801146735111361,0.966375111413757,0.4,0.1,0.4,0.34,0.11143246211932248
78,0.0,0.0,0.06882089172877284,0.0001143246211932252,0,0.00011322024535249821,0.0,0.0,0.00011322024535249817,0.0,0.32867797546475,0.4,0,0,0.0,0.07339387657650186,0.9666999278375,0.4,0.1,0.4,0.34,0.11132202453524982
79,0.0,0.0,0.0642920819146729,0.00011322024535249863,0,0.0001121265377823931,0.0,0.0,0.00011212653778239311,0.0,0.3287873462217605,0.4,0,0,0.0,0.06882089172877284,0.9670216065345896,0.4,0.1,0.4,0.34,0.11121265377823931
80,0.0,0.0,0.059807020403377154,0.0001121265377823935,0,0.00011104339542741489,0.0,0.0,0.00011104339542741483,0.0,0.32889566045725827,0.4,0,0,0.0,0.0642920819146729,0.9673401778154654,0.4,0.1,0.4,0.34,0.11110433954274149
81,0.0,0.0,0.05536528458628053,0.00011104339542741557,0,0.00010997071622758606,0.0,0.0,0.00010997071622758608,0.0,0.3290029283772412,0.4,0,0,0.0,0.059807020403377154,0.9676556716977681,0.4,0.1,0.4,0.34,0.11099707162275861
82,0.0,0.0,0.050966455937177066,0.00010997071622758674,0,0.00010890839910882771,0.0,0.0,0.00010890839910882773,0.0,0.32910916008911706,0.4,0,0,0.0,0.05536528458628053,0.9679681179091677,0.4,0.1,0.4,0.34,0.11089083991088278
83,0.0,0.0,0.04661011997282394,0.00010890839910882824,0,0.00010785634397343645,0.0,0.0,0.00010785634397343646,0.0,0.32921436560265616,0.4,0,0,0.0,0.050966455937177066,0.9682775458901651,0.4,0.1,0.4,0.34,0.11078563439734365
84,0.0,0.0,0.04229586621388646,0.00010785634397343698,0,0.00010681445169065304,0.0,0.0,0.00010681445169065302,0.0,0.32931855483093453,0.4,0,0,0.0,0.04661011997282394,0.9685839847968662,0.4,0.1,0.4,0.34,0.1106814451690653
85,0.0,0.0,0.03802328814626031,0.00010681445169065357,0,0.00010578262408732145,0.0,0.0,0.00010578262408732137,0.0,0.32942173759126775,0.4,0,0,0.0,0.04229586621388646,0.9688874635037285,0.39999999999999997,0.10000000000000002,0.4,0.3400000000000001,0.11057826240873214
86,0.0,0.0,0.03379198318276744,0.00010578262408732186,0,0.0001047607639386378,0.0,0.0,0.00010476076393863791,0.0,0.3295239236061361,0.4,0,0,0.0,0.03802328814626031,0.9691880106062825,0.4,0.1,0.4,0.34,0.1104760763938638
87,0.0,0.0,0.029601552625221905,0.00010476076393863832,0,0.00010374877495899057,0.0,0.0,0.00010374877495899049,0.0,0.3296251225041008,0.4,0,0,0.0,0.03379198318276744,0.9694856544238257,0.39999999999999997,0.10000000000000002,0.4,0.3400000000000001,0.11037487749589905
88,0.0,0.0,0.02545160162686226,0.00010374877495899107,0,0.00010274656179288673,0.0,0.0,0.00010274656179288689,0.0,0.32972534382071117,0.4,0,0,0.0,0.029601552625221905,0.9697804230020917,0.4,0.1,0.4,0.34,0.1102746561792887
89,0.0,0.0,0.021341739155146772,0.00010274656179288722,0,0.00010175403000596755,0.0,0.0,0.00010175403000596759,0.0,0.3298245969994032,0.4,0,0,0.0,0.02545160162686226,0.9700723441158916,0.4,0.1,0.4,0.34,0.11017540300059676
90,0.0,0.0,0.017271577954908055,0.00010175403000596793,0,0.00010077108607611005,0.0,0.0,0.00010077108607611005,0.0,0.32992289139238895,0.4,0,0,0.0,0.021341739155146772,0.9703614452717321,0.4,0.1,0.4,0.34,0.11007710860761101
91,0.0,0.0,0.013240734511863642,0.0001007710860761103,0,9.979763738461482e-05,0.0,0.0,9.979763738461475e-05,0.0,0.3300202362615384,0.4,0,0,0.0,0.017271577954908055,0.970647753710407,0.4,0.1,0.4,0.34,0.10997976373846148
92,0.0,0.0,0.00924882901647904,9.979763738461507e-05,0,9.883359220747932e-05,0.0,0.0,9.883359220747928e-05,0.0,0.33011664077925196,0.4,0,0,0.0,0.013240734511863642,0.9709312964095644,0.4,0.1,0.4,0.34,0.10988335922074793
93,0.0,0.0,0.005295485328179853,9.883359220747969e-05,0,9.787885970675507e-05,0.0,0.0,9.787885970675509e-05,0.0,0.33021211402932443,0.4,0,0,0.0,0.00924882901647904,0.9712121000862483,0.4,0.1,0.4,0.34,0.10978788597067551
94,0.0,0.0,0.0013803309399096362,9.787885970675542e-05,0,9.693334992198805e-05,0.0,0.0,9.693334992198808e-05,0.0,0.3303066650078012,0.4,0,0,0.0,0.005295485328179853,0.9714901911994152,0.4,0.1,0.4,0.34,0.10969333499219881
95,0.0,0.0,0.0,3.45082734977409e-05,0,7.864036323640818e-05,0.0,0.0,7.864036323640815e-05,0.0,0.3258934560339344,0.4,0,0,0.0,0.0013803309399096362,0.9585101648056893,0.4,0.1,0.4,0.34,0.10786403632364082
96,0.0,0.0,0.0,0.0,0,6.035326227332044e-05,0.0,0.0,6.03532622733205e-05,0.0,0.31985812980660233,0.4,0,0,0.0,0.0,0.9407592053135362,0.4,0.1,0.4,0.34,0.10603532622733206
97,0.0,0.0,0.0,0.0,0,4.904426342358377e-05,0.0,0.0,4.904426342358381e-05,0.0,0.31495370346424395,0.4,0,0,0.0,0.0,0.9263344219536586,0.4,0.1,0.4,0.34,0.10490442634235839
98,0.0,0.0,0.0,0.0,0,4.131423670922523e-05,0.0,0.0,4.131423670922522e-05,0.0,0.3108222797933214,0.4,0,0,0.0,0.0,0.9141831758627099,0.4,0.1,0.4,0.34,0.10413142367092253
99,0.0,0.0,0.0,0.0,0,3.568173129613639e-05,0.0,0.0,3.568173129613634e-05,0.0,0.3072541066637077,0.4,0,0,0.0,0.0,0.903688549010905,0.4,0.1,0.4,0.34,0.10356817312961364
100,0.0,0.0,0.0,0.0,0,3.138958511528769e-05,0.0,0.0,3.138958511528775e-05,0.0,0.3041151481521789,0.4,0,0,0.0,0.0,0.8944563180946438,0.4,0.1,0.4,0.34,0.10313895851152878
101,0.0,0.0,0.0,0.0,0,2.8008092826949598e-05,0.0,0.0,2.8008092826949662e-05,0.0,0.30131433886948394,0.4,0,0,0.0,0.0,0.8862186437337762,0.4,0.1,0.4,0.34,0.10280080928269497
102,0.0,0.0,0.0,0.0,0,2.527440375647036e-05,0.0,0.0,2.5274403756470334e-05,0.0,0.2987868984938369,0.4,0,0,0.0,0.0,0.8787849955701085,0.4,0.1,0.4,0.34,0.10252744037564704
103,0.0,0.0,0.0,0.0,0,2.301835874203795e-05,0.0,0.0,2.301835874203795e-05,0.0,0.2964850626196331,0.4,0,0,0.0,0.0,0.8720148900577444,0.4,0.1,0.4,0.34,0.1023018358742038
104,0.0,0.0,0.0,0.0,0,2.1124791199791037e-05,0.0,0.0,2.1124791199791105e-05,0.0,0.294372583499654,0.4,0,0,0.0,0.0,0.8658017161754529,0.4,0.1,0.4,0.34,0.10211247911997912
105,0.0,0.0,0.0,0.0,0,1.9512900780919604e-05,0.0,0.0,1.951290078091958e-05,0.0,0.29242129342156203,0.4,0,0,0.0,0.0,0.8600626277104765,0.4,0.1,0.4,0.34,0.10195129007809196
106,0.0,0.0,0.0,0.0,0,1.812428895923737e-05,0.0,0.0,1.8124288959237426e-05,0.0,0.2906088645256383,0.4,0,0,0.0,0.0,0.8547319544871713,0.4,0.1,0.4,0.34,0.10181242889592375
107,0.0,0.0,0.0,0.0,0,1.691568021277273e-05,0.0,0.0,1.6915680212772762e-05,0.0,0.28891729650436093,0.4,0,0,0.0,0.0,0.849756754424591,0.4,0.1,0.4,0.34,0.10169156802127728
108,0.0,0.0,0.0,0.0,0,1.5854314447172637e-05,0.0,0.0,1.5854314447172613e-05,0.0,0.2873318650596436,0.4,0,0,0.0,0.0,0.8450937207636576,0.4,0.1,0.4,0.34,0.10158543144471727
109,0.0,0.0,0.0,0.0,0,1.491493059724716e-05,0.0,0.0,1.4914930597247218e-05,0.0,0.2858403719999189,0.4,0,0,0.0,0.0,0.8407069764703496,0.4,0.1,0.4,0.34,0.10149149305972473
110,0.0,0.0,0.0,0.0,0,1.4077734049787291e-05,0.0,0.0,1.4077734049787323e-05,0.0,0.28443259859494013,0.4,0,0,0.0,0.0,0.8365664664557062,0.4,0.1,0.4,0.34,0.10140777340497874
111,0.0,0.0,0.0,0.0,0,1.3326992207424255e-05,0.0,0.0,1.332699220742431e-05,0.0,0.2830998993741977,0.4,0,0,0.0,0.0,0.8326467628652873,0.4,0.1,0.4,0.34,0.10133269922074244
112,0.0,0.0,0.0,0.0,0,1.2650042474548393e-05,0.0,0.0,1.2650042474548346e-05,0.0,0.28183489512674276,0.4,0,0,0.0,0.0,0.8289261621374787,0.4,0.1,0.4,0.34,0.10126500424745484
113,0.0,0.0,0.0,0.0,0,1.2036577770162213e-05,0.0,0.0,1.203657777016226e-05,0.0,0.28063123734972656,0.4,0,0,0.0,0.0,0.825385992205078,0.4,0.1,0.4,0.34,0.10120365777701623
114,0.0,0.0,0.0,0.0,0,1.1478122910389275e-05,0.0,0.0,1.1478122910389272e-05,0.0,0.2794834250586876,0.4,0,0,0.0,0.0,0.8220100737020223,0.4,0.1,0.4,0.34,0.10114781229103893
115,0.0,0.0,0.0,0.0,0,1.096764484314886e-05,0.0,0.0,1.0967644843148802e-05,0.0,0.27838666057437267,0.4,0,0,0.0,0.0,0.8187842958069784,0.4,0.1,0.4,0.34,0.10109676448431489
116,0.0,0.0,0.0,0.0,0,1.0499258407505525e-05,0.0,0.0,1.0499258407505458e-05,0.0,0.27733673473362214,0.4,0,0,0.0,0.0,0.8156962786283003,0.4,0.1,0.4,0.34,0.10104992584075055
117,0.0,0.0,0.0,0.0,0,1.0068001352259827e-05,0.0,0.0,1.0068001352259853e-05,0.0,0.27632993459839617,0.4,0,0,0.0,0.0,0.8127351017599886,0.4,0.1,0.4,0.34,0.10100680013522599
118,0.0,0.0,0.0,0.0,0,9.669660297479583e-06,0.0,0.0,9.669660297479537e-06,0.0,0.27536296856864817,0.4,0,0,0.0,0.0,0.8098910840254357,0.4,0.1,0.4,0.34,0.10096696602974796
119,0.0,0.0,0.0,0.0,0,9.30063466160708e-06,0.0,0.0,9.300634661607022e-06,0.0,0.27443290510248747,0.4,0,0,0.0,0.0,0.8071556032426102,0.4,0.1,0.4,0.34,0.10093006346616071
120,0.0,0.0,0.0,0.0,0,8.957829225097436e-06,0.0,0.0,8.95782922509747e-06,0.0,0.2735371221799777,0.4,0,0,0.0,0.0,0.8045209475881697,0.4,0.1,0.4,0.34,0.10089578292250975
121,0.0,0.0,0.0,0.0,0,8.638568534315181e-06,0.0,0.0,8.63856853431516e-06,0.0,0.2726732653265462,0.4,0,0,0.0,0.0,0.8019801921369005,0.4,0.1,0.4,0.34,0.10086385685343152
122,0.0,0.0,0.0,0.0,0,8.340528133462025e-06,0.0,0.0,8.340528133461978e-06,0.0,0.2718392125132,0.4,0,0,0.0,0.0,0.7995270956270587,0.4,0.1,0.4,0.34,0.1008340528133462
123,0.0,0.0,0.0,0.0,0,8.061678885898985e-06,0.0,0.0,8.061678885898926e-06,0.0,0.2710330446246101,0.4,0,0,0.0,0.0,0.7971560136017943,0.4,0.1,0.4,0.34,0.1008061678885899
124,0.0,0.0,0.0,0.0,0,7.800241566744655e-06,0.0,0.0,7.800241566744692e-06,0.0,0.2702530204679356,0.4,0,0,0.0,0.0,0.7948618249056929,0.4,0.1,0.4,0.34,0.10078002415667447
125,0.0,0.0,0.0,0.0,0,7.554649581647356e-06,0.0,0.0,7.554649581647394e-06,0.0,0.2694975555097709,0.4,0,0,0.0,0.0,0.7926398691463848,0.4,0.1,0.4,0.34,0.10075546495816474
126,0.0,0.0,0.0,0.0,0,7.323518163979193e-06,0.0,0.0,7.323518163979137e-06,0.0,0.26876520369337287,0.4,0,0,0.0,0.0,0.7904858932158025,0.4,0.1,0.4,0.34,0.10073235181639792
127,0.0,0.0,0.0,0.0,0,7.105618773919263e-06,0.0,0.0,7.105618773919214e-06,0.0,0.2680546418159809,0.4,0,0,0.0,0.0,0.7883960053411202,0.4,0.1,0.4,0.34,0.10071056187739193
128,0.0,0.0,0.0,0.0,0,6.899857702567103e-06,0.0,0.0,6.899857702567097e-06,0.0,0.2673646560457241,0.4,0,0,0.0,0.0,0.7863666354286003,0.4,0.1,0.4,0.34,0.10068998577025672
129,0.0,0.0,0.0,0.0,0,6.705258096780539e-06,0.0,0.0,6.70525809678052e-06,0.0,0.26669413023604605,0.4,0,0,0.0,0.0,0.7843945006942531,0.4,0.1,0.4,0.34,0.10067052580967806
130,0.0,0.0,0.0,0.0,0,6.520944783306778e-06,0.0,0.0,6.520944783306726e-06,0.0,0.2660420357577154,0.4,0,0,0.0,0.0,0.7824765757579865,0.4,0.1,0.4,0.34,0.10065209447833068
131,0.0,0.0,0.0,0.0,0,6.346131396549913e-06,0.0,0.0,6.346131396549882e-06,0.0,0.2654074226180604,0.4,0,0,0.0,0.0,0.780610066523707,0.4,0.1,0.4,0.34,0.100634613139655
132,0.0,0.0,0.0,0.0,0,6.18010941215414e-06,0.0,0.0,6.180109412154134e-06,0.0,0.264789411676845,0.4,0,0,0.0,0.0,0.7787923872848381,0.4,0.1,0.4,0.34,0.10061801094121542
133,0.0,0.0,0.0,0.0,0,6.022238765210826e-06,0.0,0.0,6.022238765210769e-06,0.0,0.2641871878003239,0.4,0,0,0.0,0.0,0.7770211405891879,0.4,0.1,0.4,0.34,0.10060222387652108
